ENSEMBL_RNOR,Symbol
ENSRNOG00000051343,Krt87
ENSRNOG00000014370,Krt9
ENSRNOG00000052143,Krt9
ENSRNOG00000012955,Krtap1-1
ENSRNOG00000053944,Krtap1-2
ENSRNOG00000027478,Krtap11-1
ENSRNOG00000060803,Krtap11-2
ENSRNOG00000042531,Krtap13-1
ENSRNOG00000001567,Krtap14
ENSRNOG00000042680,Krtap14l
ENSRNOG00000046099,Krtap15
ENSRNOG00000040064,Krtap16-5
ENSRNOG00000042473,Krtap17-1
ENSRNOG00000040068,Krtap19-5
ENSRNOG00000040063,Krtap22-2
ENSRNOG00000012544,Krtap3-1
ENSRNOG00000053708,Krtap3-2
ENSRNOG00000036838,Krtap31-1
ENSRNOG00000034110,Krtap4-3
ENSRNOG00000012993,Krtap9-1
ENSRNOG00000053964,Krtap9-2
ENSRNOG00000020542,Krtcap2
ENSRNOG00000058321,Krtcap3
ENSRNOG00000012818,Ksr1
ENSRNOG00000028630,Ksr2
ENSRNOG00000053875,Ksr2
ENSRNOG00000061161,Ksr3
ENSRNOG00000012255,Ktn1
ENSRNOG00000053553,Ktn2
ENSRNOG00000019971,Kxd1
ENSRNOG00000057984,Kxd2
ENSRNOG00000008210,Ky
ENSRNOG00000051260,Ky
ENSRNOG00000016097,Kyat1
ENSRNOG00000055673,Kyat2
ENSRNOG00000029993,Kynu
ENSRNOG00000061629,Kynu
ENSRNOG00000004857,L2hgdh
ENSRNOG00000048741,L2hgdh
ENSRNOG00000004503,L3hypdh
ENSRNOG00000048448,L3hypdh
ENSRNOG00000007044,L3mbtl1
ENSRNOG00000024743,L3mbtl2
ENSRNOG00000050386,L3mbtl2
ENSRNOG00000011720,L3mbtl3
ENSRNOG00000059914,L3mbtl3
ENSRNOG00000025273,L3mbtl4
ENSRNOG00000053268,L3mbtl4
ENSRNOG00000060095,L3mbtl5
ENSRNOG00000022094,Lacc1
ENSRNOG00000059072,Lacc2
ENSRNOG00000018081,Lactb
ENSRNOG00000056857,Lactb
ENSRNOG00000007829,Lactb2
ENSRNOG00000051022,Lactb3
ENSRNOG00000009144,Lad1
ENSRNOG00000051779,Lad2
ENSRNOG00000021334,Lag3
ENSRNOG00000058815,Lag4
ENSRNOG00000027733,Lair1
ENSRNOG00000060867,Lair2
ENSRNOG00000010811,Lalba
ENSRNOG00000052736,Lalba
ENSRNOG00000017237,Lama1
ENSRNOG00000011134,Lama2
ENSRNOG00000056383,Lama2
ENSRNOG00000011300,Lama3
ENSRNOG00000052925,Lama3
ENSRNOG00000000599,Lama4
ENSRNOG00000053023,Lama4
ENSRNOG00000043828,Lama5
ENSRNOG00000005678,Lamb1
ENSRNOG00000049385,Lamb2
ENSRNOG00000006025,Lamb3
ENSRNOG00000049664,Lamb4
ENSRNOG00000002680,Lamc1
ENSRNOG00000002667,Lamc2
ENSRNOG00000046969,Lamc2
ENSRNOG00000046966,Lamc3
ENSRNOG00000019629,Lamp1
ENSRNOG00000000164,Lamp2
ENSRNOG00000057794,Lamp2
ENSRNOG00000022792,Lamp3
ENSRNOG00000042996,Lamp3
ENSRNOG00000059311,Lamp4
ENSRNOG00000005457,Lamp5
ENSRNOG00000049222,Lamp6
ENSRNOG00000019908,Lamtor2
ENSRNOG00000010552,Lamtor3
ENSRNOG00000057945,Lamtor3
ENSRNOG00000027028,Lamtor4
ENSRNOG00000052586,Lamtor4
ENSRNOG00000018186,Lamtor5
ENSRNOG00000060664,Lamtor5
ENSRNOG00000056919,Lamtor6
ENSRNOG00000013557,Lancl1
ENSRNOG00000006810,Lancl2
ENSRNOG00000054267,Lancl2
ENSRNOG00000003756,Lancl3
ENSRNOG00000050190,Lancl3
ENSRNOG00000047800,Lancl4
ENSRNOG00000007232,Lao1
ENSRNOG00000050510,Lao2
ENSRNOG00000003289,Lap3
ENSRNOG00000047484,Lap4
ENSRNOG00000006865,Laptm4a
ENSRNOG00000050226,Laptm4a
ENSRNOG00000006766,Laptm4b
ENSRNOG00000050157,Laptm4b
ENSRNOG00000011054,Laptm5
ENSRNOG00000052883,Laptm6
ENSRNOG00000013742,Large1
ENSRNOG00000006353,Large2
ENSRNOG00000054366,Large2
ENSRNOG00000049870,Large3
ENSRNOG00000031544,Larp1
ENSRNOG00000038366,Larp1b
ENSRNOG00000015888,Larp4b
ENSRNOG00000055564,Larp4b
ENSRNOG00000012438,Larp6
ENSRNOG00000053652,Larp7
ENSRNOG00000018304,Lars
ENSRNOG00000056986,Lars
ENSRNOG00000004760,Lars2
ENSRNOG00000048668,Lars3
ENSRNOG00000021748,Las1l
ENSRNOG00000058959,Las1l
ENSRNOG00000004132,Lasp1
ENSRNOG00000048125,Lasp2
ENSRNOG00000017429,Lat
ENSRNOG00000056492,Lat
ENSRNOG00000021856,Lat2
ENSRNOG00000059003,Lat3
ENSRNOG00000014916,Lats1
ENSRNOG00000055049,Lats2
ENSRNOG00000028250,Lax1
ENSRNOG00000061037,Lax2
ENSRNOG00000011228,Layn
ENSRNOG00000052986,Layn
ENSRNOG00000039902,Lbh
ENSRNOG00000014532,Lbp
ENSRNOG00000054834,Lbp
ENSRNOG00000025520,Lbx1
ENSRNOG00000060184,Lbx2
ENSRNOG00000009580,Lca5
ENSRNOG00000028248,Lca5l
ENSRNOG00000061036,Lca5l
ENSRNOG00000052035,Lca6
ENSRNOG00000019573,Lcat
ENSRNOG00000057757,Lcat
ENSRNOG00000023892,Lce1f
ENSRNOG00000059643,Lce1f
ENSRNOG00000042105,Lce1l
ENSRNOG00000009581,Lce1m
ENSRNOG00000052036,Lce1m
ENSRNOG00000009705,Lck
ENSRNOG00000052101,Lck
ENSRNOG00000034026,Lclat1
ENSRNOG00000014565,Lcmt1
ENSRNOG00000054848,Lcmt2
ENSRNOG00000033761,Lcn1
ENSRNOG00000028074,Lcn10
ENSRNOG00000060889,Lcn10
ENSRNOG00000060976,Lcn11
ENSRNOG00000028730,Lcn12
ENSRNOG00000061195,Lcn13
ENSRNOG00000013973,Lcn2
ENSRNOG00000040188,Lcn3
ENSRNOG00000054507,Lcn3
ENSRNOG00000030708,Lcn4
ENSRNOG00000061883,Lcn5
ENSRNOG00000028095,Lcn6
ENSRNOG00000060986,Lcn7
ENSRNOG00000017161,Lcn8
ENSRNOG00000027821,Lcn9
ENSRNOG00000056338,Lcn9
ENSRNOG00000042679,Lcor
ENSRNOG00000003787,Lcorl
ENSRNOG00000047824,Lcorl
ENSRNOG00000010319,Lcp1
ENSRNOG00000005620,Lcp2
ENSRNOG00000052454,Lcp2
ENSRNOG00000049333,Lcp3
ENSRNOG00000003681,Lct
ENSRNOG00000047737,Lct
ENSRNOG00000009193,Lctl
ENSRNOG00000051810,Lctl
ENSRNOG00000021475,Ldah
ENSRNOG00000058867,Ldah
ENSRNOG00000018468,Ldb1
ENSRNOG00000003205,Ldb2
ENSRNOG00000057093,Ldb2
ENSRNOG00000047388,Ldb3
ENSRNOG00000013009,Ldha
ENSRNOG00000053974,Ldha
ENSRNOG00000013000,Ldhb
ENSRNOG00000053968,Ldhb
ENSRNOG00000013103,Ldhc
ENSRNOG00000054017,Ldhc
ENSRNOG00000019036,Ldhd
ENSRNOG00000057437,Ldhd
ENSRNOG00000009946,Ldlr
ENSRNOG00000052235,Ldlr
ENSRNOG00000037795,Ldlrad1
ENSRNOG00000033503,Ldlrad2
ENSRNOG00000016879,Ldlrad4
ENSRNOG00000056159,Ldlrad5
ENSRNOG00000000151,Ldlrap1
ENSRNOG00000042980,Ldlrap2
ENSRNOG00000021671,Ldoc1l
ENSRNOG00000058926,Ldoc1l
ENSRNOG00000007218,Leap2
ENSRNOG00000050497,Leap3
ENSRNOG00000012189,Lect2
ENSRNOG00000053523,Lect3
ENSRNOG00000010121,Lef1
ENSRNOG00000052342,Lef2
ENSRNOG00000003263,Lefty1
ENSRNOG00000047457,Lefty2
ENSRNOG00000031247,Lekr1
ENSRNOG00000025864,Lemd2
ENSRNOG00000024027,Lemd3
ENSRNOG00000060296,Lemd3
ENSRNOG00000059681,Lemd4
ENSRNOG00000057185,Leng10
ENSRNOG00000018642,Leng8
ENSRNOG00000018621,Leng9
ENSRNOG00000057191,Leng9
ENSRNOG00000010116,Leo1
ENSRNOG00000052339,Leo2
ENSRNOG00000023664,Lepr
ENSRNOG00000059591,Lepr
ENSRNOG00000012601,Leprotl1
ENSRNOG00000053742,Leprotl2
ENSRNOG00000016427,Letm1
ENSRNOG00000026180,Letm2
ENSRNOG00000055885,Letm2
ENSRNOG00000060397,Letm3
ENSRNOG00000029855,Letmd1
ENSRNOG00000061579,Letmd2
ENSRNOG00000030914,Lexm
ENSRNOG00000061957,Lexm
ENSRNOG00000001250,Lfng
ENSRNOG00000045832,Lfng
ENSRNOG00000009884,Lgals1
ENSRNOG00000053786,Lgals10
ENSRNOG00000021207,Lgals12
ENSRNOG00000058744,Lgals13
ENSRNOG00000008539,Lgals2
ENSRNOG00000052201,Lgals2
ENSRNOG00000010645,Lgals3
ENSRNOG00000051443,Lgals3
ENSRNOG00000003217,Lgals3bp
ENSRNOG00000047402,Lgals3bp
ENSRNOG00000020338,Lgals4
ENSRNOG00000052639,Lgals4
ENSRNOG00000012557,Lgals5
ENSRNOG00000058192,Lgals5
ENSRNOG00000053715,Lgals6
ENSRNOG00000020380,Lgals7
ENSRNOG00000018046,Lgals8
ENSRNOG00000058221,Lgals8
ENSRNOG00000012681,Lgals9
ENSRNOG00000056837,Lgals9
ENSRNOG00000005464,Lgalsl
ENSRNOG00000049223,Lgalsl
ENSRNOG00000014758,Lgi1
ENSRNOG00000003887,Lgi2
ENSRNOG00000054963,Lgi2
ENSRNOG00000011323,Lgi3
ENSRNOG00000047916,Lgi3
ENSRNOG00000021087,Lgi4
ENSRNOG00000053039,Lgi4
ENSRNOG00000058665,Lgi5
ENSRNOG00000007089,Lgmn
ENSRNOG00000050419,Lgmn
ENSRNOG00000005715,Lgr4
ENSRNOG00000004221,Lgr5
ENSRNOG00000049423,Lgr5
ENSRNOG00000005093,Lgr6
ENSRNOG00000048212,Lgr6
ENSRNOG00000048930,Lgr7
ENSRNOG00000012205,Lgsn
ENSRNOG00000053531,Lgsn
ENSRNOG00000016712,Lhcgr
ENSRNOG00000056063,Lhcgr
ENSRNOG00000014153,Lhfp
ENSRNOG00000054604,Lhfp
ENSRNOG00000027601,Lhfpl1
ENSRNOG00000011032,Lhfpl2
ENSRNOG00000060836,Lhfpl2
ENSRNOG00000052872,Lhfpl3
ENSRNOG00000007727,Lhfpl4
ENSRNOG00000022283,Lhfpl5
ENSRNOG00000050938,Lhfpl5
ENSRNOG00000059132,Lhfpl6
ENSRNOG00000017097,Lhpp
ENSRNOG00000056301,Lhpp
ENSRNOG00000002812,Lhx1
ENSRNOG00000052471,Lhx10
ENSRNOG00000010551,Lhx2
ENSRNOG00000047067,Lhx2
ENSRNOG00000018427,Lhx3
ENSRNOG00000052585,Lhx3
ENSRNOG00000003595,Lhx4
ENSRNOG00000057068,Lhx4
ENSRNOG00000001392,Lhx5
ENSRNOG00000047673,Lhx5
ENSRNOG00000005996,Lhx6
ENSRNOG00000045967,Lhx6
ENSRNOG00000049645,Lhx7
ENSRNOG00000028348,Lhx8
ENSRNOG00000010357,Lhx9
ENSRNOG00000061065,Lhx9
ENSRNOG00000002759,Lias
ENSRNOG00000047018,Lias
ENSRNOG00000007002,Lif
ENSRNOG00000050352,Lif
ENSRNOG00000011696,Lifr
ENSRNOG00000053253,Lifr
ENSRNOG00000014193,Lig1
ENSRNOG00000054634,Lig2
ENSRNOG00000021815,Lig3
ENSRNOG00000014605,Lig4
ENSRNOG00000058990,Lig4
ENSRNOG00000054874,Lig5
ENSRNOG00000027808,Lilra5
ENSRNOG00000060886,Lilra6
ENSRNOG00000027811,Lilrb4
ENSRNOG00000060887,Lilrb5
ENSRNOG00000017681,Lim2
ENSRNOG00000056626,Lim3
ENSRNOG00000002318,Limch1
ENSRNOG00000046699,Limch2
ENSRNOG00000004837,Limd1
ENSRNOG00000025448,Limd2
ENSRNOG00000048723,Limd2
ENSRNOG00000060156,Limd3
ENSRNOG00000001470,Limk1
ENSRNOG00000019000,Limk2
ENSRNOG00000046038,Limk2
ENSRNOG00000057419,Limk3
ENSRNOG00000037765,Lims1
ENSRNOG00000016021,Lims2
ENSRNOG00000055628,Lims3
ENSRNOG00000059466,Lin10
ENSRNOG00000025938,Lin28b
ENSRNOG00000060317,Lin28b
ENSRNOG00000020929,Lin37
ENSRNOG00000058559,Lin38
ENSRNOG00000002203,Lin54
ENSRNOG00000046620,Lin55
ENSRNOG00000004527,Lin7a
ENSRNOG00000048469,Lin7a
ENSRNOG00000020746,Lin7b
ENSRNOG00000058451,Lin7b
ENSRNOG00000023304,Lin9
ENSRNOG00000017193,Lingo1
ENSRNOG00000005634,Lingo2
ENSRNOG00000056355,Lingo2
ENSRNOG00000032569,Lingo3
ENSRNOG00000049345,Lingo3
ENSRNOG00000022863,Lingo4
ENSRNOG00000059334,Lingo5
ENSRNOG00000042776,Lins1
ENSRNOG00000019077,Lipa
ENSRNOG00000057461,Lipa
ENSRNOG00000020546,Lipe
ENSRNOG00000058324,Lipe
ENSRNOG00000019448,Lipf
ENSRNOG00000057683,Lipf
ENSRNOG00000018694,Lipg
ENSRNOG00000057228,Lipg
ENSRNOG00000033441,Lipi
ENSRNOG00000019409,Lipk
ENSRNOG00000057656,Lipk
ENSRNOG00000019301,Lipm
ENSRNOG00000057596,Lipm
ENSRNOG00000025444,Lipo1
ENSRNOG00000060155,Lipo2
ENSRNOG00000018464,Lipt1
ENSRNOG00000016906,Lipt2
ENSRNOG00000057090,Lipt2
ENSRNOG00000056174,Lipt3
ENSRNOG00000002520,Litaf
ENSRNOG00000046862,Litaf
ENSRNOG00000012988,Lix1
ENSRNOG00000021213,Lix1l
ENSRNOG00000058746,Lix1l
ENSRNOG00000053961,Lix2
ENSRNOG00000024815,Lkaaear1
ENSRNOG00000059939,Lkaaear2
ENSRNOG00000003948,Llgl1
ENSRNOG00000004834,Llgl2
ENSRNOG00000047958,Llgl2
ENSRNOG00000048722,Llgl3
ENSRNOG00000024470,Lman1
ENSRNOG00000019355,Lman1l
ENSRNOG00000057629,Lman1l
ENSRNOG00000016161,Lman2
ENSRNOG00000059822,Lman2
ENSRNOG00000015699,Lman2l
ENSRNOG00000055467,Lman2l
ENSRNOG00000055710,Lman3
ENSRNOG00000012178,Lmbrd1
ENSRNOG00000053517,Lmbrd2
ENSRNOG00000005690,Lmcd1
ENSRNOG00000049396,Lmcd2
ENSRNOG00000000230,Lmf1
ENSRNOG00000030633,Lmf2
ENSRNOG00000043061,Lmf2
ENSRNOG00000061854,Lmf3
ENSRNOG00000001781,Lmln
ENSRNOG00000046271,Lmln
ENSRNOG00000019638,Lmna
ENSRNOG00000057798,Lmna
ENSRNOG00000013774,Lmnb1
ENSRNOG00000025742,Lmnb2
ENSRNOG00000054387,Lmnb2
ENSRNOG00000060264,Lmnb3
ENSRNOG00000015910,Lmntd1
ENSRNOG00000017050,Lmntd2
ENSRNOG00000055576,Lmntd2
ENSRNOG00000056267,Lmntd3
ENSRNOG00000014629,Lmo1
ENSRNOG00000009401,Lmo2
ENSRNOG00000054890,Lmo2
ENSRNOG00000051935,Lmo3
ENSRNOG00000009205,Lmo4
ENSRNOG00000051818,Lmo5
ENSRNOG00000032443,Lmod3
ENSRNOG00000025155,Lmtk2
ENSRNOG00000021048,Lmtk3
ENSRNOG00000060057,Lmtk3
ENSRNOG00000058636,Lmtk4
ENSRNOG00000004642,Lmx1a
ENSRNOG00000048560,Lmx1a
ENSRNOG00000017019,Lmx1b
ENSRNOG00000056247,Lmx1b
ENSRNOG00000039649,Lnp1
ENSRNOG00000001593,Lnpk
ENSRNOG00000046128,Lnpk
ENSRNOG00000002272,Lnx1
ENSRNOG00000000955,Lnx2
ENSRNOG00000046670,Lnx2
ENSRNOG00000045558,Lnx3
ENSRNOG00000025463,LOC100125362
ENSRNOG00000060162,LOC100125363
ENSRNOG00000015597,LOC100125364
ENSRNOG00000055411,LOC100125365
ENSRNOG00000005558,LOC100125367
ENSRNOG00000049285,LOC100125368
ENSRNOG00000009958,LOC100151767
ENSRNOG00000052247,LOC100151768
ENSRNOG00000007436,LOC100158225
ENSRNOG00000050680,LOC100158226
ENSRNOG00000013738,LOC100174910
ENSRNOG00000054362,LOC100174911
ENSRNOG00000042706,LOC100271845
ENSRNOG00000012204,LOC100294508
ENSRNOG00000053530,LOC100294509
ENSRNOG00000027542,LOC100302465
ENSRNOG00000060822,LOC100302466
ENSRNOG00000008450,LOC100359539
ENSRNOG00000051387,LOC100359540
ENSRNOG00000037978,LOC100359550
ENSRNOG00000029843,LOC100359563
ENSRNOG00000061574,LOC100359564
ENSRNOG00000006762,LOC100359574
ENSRNOG00000050155,LOC100359575
ENSRNOG00000018584,LOC100359583
ENSRNOG00000057168,LOC100359584
ENSRNOG00000030058,LOC100359600
ENSRNOG00000061652,LOC100359601
ENSRNOG00000029090,LOC100359656
ENSRNOG00000061322,LOC100359657
ENSRNOG00000033776,LOC100359668
ENSRNOG00000040039,LOC100359671
ENSRNOG00000024838,LOC100359679
ENSRNOG00000059946,LOC100359680
ENSRNOG00000038241,LOC100359752
ENSRNOG00000013191,LOC100359763
ENSRNOG00000054056,LOC100359764
ENSRNOG00000013579,LOC100359916
ENSRNOG00000054279,LOC100359917
ENSRNOG00000028852,LOC100359930
ENSRNOG00000061234,LOC100359931
ENSRNOG00000030345,LOC100359951
ENSRNOG00000061761,LOC100359952
ENSRNOG00000029776,LOC100359978
ENSRNOG00000061550,LOC100359979
ENSRNOG00000025536,LOC100359986
ENSRNOG00000060190,LOC100359987
ENSRNOG00000020843,LOC100360087
ENSRNOG00000058504,LOC100360088
ENSRNOG00000031848,LOC100360169
ENSRNOG00000013170,LOC100360218
ENSRNOG00000054045,LOC100360219
ENSRNOG00000037801,LOC100360238
ENSRNOG00000029808,LOC100360244
ENSRNOG00000061562,LOC100360245
ENSRNOG00000030902,LOC100360260
ENSRNOG00000061952,LOC100360261
ENSRNOG00000029560,LOC100360439
ENSRNOG00000061474,LOC100360440
ENSRNOG00000028449,LOC100360449
ENSRNOG00000061103,LOC100360450
ENSRNOG00000020093,LOC100360573
ENSRNOG00000058057,LOC100360574
ENSRNOG00000031024,LOC100360575
ENSRNOG00000033803,LOC100360781
ENSRNOG00000033517,LOC100360791
ENSRNOG00000022601,LOC100360821
ENSRNOG00000059237,LOC100360822
ENSRNOG00000023086,LOC100360828
ENSRNOG00000009861,LOC100360843
ENSRNOG00000052189,LOC100360844
ENSRNOG00000011827,LOC100360846
ENSRNOG00000053317,LOC100360847
ENSRNOG00000036981,LOC100360933
ENSRNOG00000008548,LOC100360940
ENSRNOG00000051447,LOC100360941
ENSRNOG00000033801,LOC100360997
ENSRNOG00000022490,LOC100361008
ENSRNOG00000059204,LOC100361009
ENSRNOG00000021972,LOC100361016
ENSRNOG00000059043,LOC100361017
ENSRNOG00000004090,LOC100361025
ENSRNOG00000048085,LOC100361026
ENSRNOG00000031947,LOC100361060
ENSRNOG00000022652,LOC100361067
ENSRNOG00000059253,LOC100361068
ENSRNOG00000002340,LOC100361079
ENSRNOG00000046718,LOC100361080
ENSRNOG00000030812,LOC100361105
ENSRNOG00000061919,LOC100361106
ENSRNOG00000033839,LOC100361194
ENSRNOG00000025211,LOC100361265
ENSRNOG00000060074,LOC100361266
ENSRNOG00000030601,LOC100361388
ENSRNOG00000061843,LOC100361389
ENSRNOG00000036701,LOC100361457
ENSRNOG00000033891,LOC100361475
ENSRNOG00000001466,LOC100361492
ENSRNOG00000046036,LOC100361493
ENSRNOG00000020016,LOC100361543
ENSRNOG00000058013,LOC100361544
ENSRNOG00000021405,LOC100361547
ENSRNOG00000042570,LOC100361595
ENSRNOG00000033346,LOC100361636
ENSRNOG00000031951,LOC100361645
ENSRNOG00000003266,LOC100361655
ENSRNOG00000047459,LOC100361656
ENSRNOG00000001220,LOC100361664
ENSRNOG00000045800,LOC100361665
ENSRNOG00000039445,LOC100361828
ENSRNOG00000029512,LOC100361854
ENSRNOG00000061459,LOC100361855
ENSRNOG00000022466,LOC100361898
ENSRNOG00000059196,LOC100361899
ENSRNOG00000020628,LOC100361913
ENSRNOG00000058373,LOC100361914
ENSRNOG00000034182,LOC100361934
ENSRNOG00000029172,LOC100361944
ENSRNOG00000061348,LOC100361945
ENSRNOG00000022144,LOC100361993
ENSRNOG00000059084,LOC100361994
ENSRNOG00000005975,LOC100362027
ENSRNOG00000049633,LOC100362028
ENSRNOG00000030738,LOC100362040
ENSRNOG00000061895,LOC100362041
ENSRNOG00000031178,LOC100362054
ENSRNOG00000062051,LOC100362055
ENSRNOG00000024026,LOC100362078
ENSRNOG00000059680,LOC100362079
ENSRNOG00000030150,LOC100362109
ENSRNOG00000030481,LOC100362110
ENSRNOG00000061681,LOC100362110
ENSRNOG00000061812,LOC100362111
ENSRNOG00000029627,LOC100362149
ENSRNOG00000061501,LOC100362150
ENSRNOG00000029158,LOC100362173
ENSRNOG00000061345,LOC100362174
ENSRNOG00000009803,LOC100362176
ENSRNOG00000052158,LOC100362177
ENSRNOG00000017557,LOC100362216
ENSRNOG00000056561,LOC100362217
ENSRNOG00000024053,LOC100362219
ENSRNOG00000059690,LOC100362220
ENSRNOG00000037381,LOC100362263
ENSRNOG00000030107,LOC100362298
ENSRNOG00000061666,LOC100362299
ENSRNOG00000018471,LOC100362339
ENSRNOG00000057094,LOC100362340
ENSRNOG00000036910,LOC100362344
ENSRNOG00000007758,LOC100362350
ENSRNOG00000050964,LOC100362351
ENSRNOG00000028690,LOC100362366
ENSRNOG00000061184,LOC100362367
ENSRNOG00000031540,LOC100362384
ENSRNOG00000006283,LOC100362400
ENSRNOG00000049825,LOC100362401
ENSRNOG00000019811,LOC100362432
ENSRNOG00000057896,LOC100362433
ENSRNOG00000001893,LOC100362453
ENSRNOG00000046368,LOC100362454
ENSRNOG00000028909,LOC100362601
ENSRNOG00000061255,LOC100362602
ENSRNOG00000030596,LOC100362684
ENSRNOG00000031052,LOC100362751
ENSRNOG00000061998,LOC100362752
ENSRNOG00000026875,LOC100362798
ENSRNOG00000060600,LOC100362799
ENSRNOG00000011132,LOC100362814
ENSRNOG00000052923,LOC100362815
ENSRNOG00000028279,LOC100362909
ENSRNOG00000061046,LOC100362910
ENSRNOG00000037481,LOC100362927
ENSRNOG00000022595,LOC100362965
ENSRNOG00000059233,LOC100362966
ENSRNOG00000034226,LOC100362981
ENSRNOG00000021159,LOC100362987
ENSRNOG00000058718,LOC100362988
ENSRNOG00000004239,LOC100362999
ENSRNOG00000048224,LOC100363000
ENSRNOG00000001027,LOC100363064
ENSRNOG00000045618,LOC100363065
ENSRNOG00000033429,LOC100363112
ENSRNOG00000021470,LOC100363125
ENSRNOG00000058863,LOC100363126
ENSRNOG00000001570,LOC100363136
ENSRNOG00000046100,LOC100363137
ENSRNOG00000038299,LOC100363193
ENSRNOG00000029339,LOC100363268
ENSRNOG00000061409,LOC100363269
ENSRNOG00000029293,LOC100363287
ENSRNOG00000010657,LOC100363289
ENSRNOG00000028988,LOC100363319
ENSRNOG00000032647,LOC100363333
ENSRNOG00000024504,LOC100363368
ENSRNOG00000059832,LOC100363368
ENSRNOG00000021395,LOC100363452
ENSRNOG00000058832,LOC100363453
ENSRNOG00000031579,LOC100363469
ENSRNOG00000010452,LOC100363502
ENSRNOG00000052521,LOC100363503
ENSRNOG00000033165,LOC100363867
ENSRNOG00000026519,LOC100364062
ENSRNOG00000060494,LOC100364063
ENSRNOG00000030426,LOC100364116
ENSRNOG00000061790,LOC100364117
ENSRNOG00000030447,LOC100364191
ENSRNOG00000061798,LOC100364192
ENSRNOG00000012088,LOC100364265
ENSRNOG00000053466,LOC100364266
ENSRNOG00000042499,LOC100364435
ENSRNOG00000030476,LOC100364457
ENSRNOG00000029588,LOC100364769
ENSRNOG00000061486,LOC100364770
ENSRNOG00000031248,LOC100365525
ENSRNOG00000001218,LOC100365646
ENSRNOG00000045798,LOC100365647
ENSRNOG00000033515,LOC100366054
ENSRNOG00000015544,LOC100909441
ENSRNOG00000055378,LOC100909442
ENSRNOG00000031286,LOC100909485
ENSRNOG00000014992,LOC100909548
ENSRNOG00000055087,LOC100909549
ENSRNOG00000014552,LOC100909657
ENSRNOG00000054842,LOC100909658
ENSRNOG00000038396,LOC100909677
ENSRNOG00000011586,LOC100909712
ENSRNOG00000053187,LOC100909713
ENSRNOG00000017427,LOC100909840
ENSRNOG00000056490,LOC100909841
ENSRNOG00000015677,LOC100909857
ENSRNOG00000055455,LOC100909858
ENSRNOG00000032580,LOC100909879
ENSRNOG00000021060,LOC100909893
ENSRNOG00000058645,LOC100909894
ENSRNOG00000029341,LOC100909911
ENSRNOG00000061411,LOC100909912
ENSRNOG00000002960,LOC100909913
ENSRNOG00000047211,LOC100909914
ENSRNOG00000042598,LOC100909977
ENSRNOG00000015188,LOC100909998
ENSRNOG00000055182,LOC100909999
ENSRNOG00000031741,LOC100910009
ENSRNOG00000033024,LOC100910017
ENSRNOG00000023622,LOC100910021
ENSRNOG00000059579,LOC100910022
ENSRNOG00000018885,LOC100910046
ENSRNOG00000057346,LOC100910047
ENSRNOG00000018534,LOC100910070
ENSRNOG00000057141,LOC100910071
ENSRNOG00000031710,LOC100910138
ENSRNOG00000033015,LOC100910150
ENSRNOG00000012079,LOC100910224
ENSRNOG00000053459,LOC100910225
ENSRNOG00000002217,LOC100910270
ENSRNOG00000046634,LOC100910271
ENSRNOG00000020109,LOC100910371
ENSRNOG00000058066,LOC100910372
ENSRNOG00000038741,LOC100910419
ENSRNOG00000001387,LOC100910540
ENSRNOG00000045963,LOC100910541
ENSRNOG00000033583,LOC100910577
ENSRNOG00000024505,LOC100910581
ENSRNOG00000059833,LOC100910581
ENSRNOG00000024425,LOC100910636
ENSRNOG00000059801,LOC100910637
ENSRNOG00000033017,LOC100910669
ENSRNOG00000027433,LOC100910708
ENSRNOG00000060789,LOC100910709
ENSRNOG00000030522,LOC100910725
ENSRNOG00000061824,LOC100910726
ENSRNOG00000000390,LOC100910755
ENSRNOG00000043188,LOC100910756
ENSRNOG00000005724,LOC100910771
ENSRNOG00000049434,LOC100910772
ENSRNOG00000030477,LOC100910814
ENSRNOG00000024641,LOC100910838
ENSRNOG00000059886,LOC100910839
ENSRNOG00000030039,LOC100910852
ENSRNOG00000061645,LOC100910853
ENSRNOG00000027368,LOC100910875
ENSRNOG00000013073,LOC100910942
ENSRNOG00000054005,LOC100910943
ENSRNOG00000011397,LOC100910977
ENSRNOG00000019542,LOC100910979
ENSRNOG00000057740,LOC100910980
ENSRNOG00000019723,LOC100910990
ENSRNOG00000057847,LOC100910991
ENSRNOG00000005555,LOC100911101
ENSRNOG00000049282,LOC100911102
ENSRNOG00000023397,LOC100911104
ENSRNOG00000059502,LOC100911105
ENSRNOG00000019566,LOC100911109
ENSRNOG00000057753,LOC100911110
ENSRNOG00000018522,LOC100911186
ENSRNOG00000057132,LOC100911187
ENSRNOG00000028628,LOC100911196
ENSRNOG00000061159,LOC100911197
ENSRNOG00000026378,LOC100911204
ENSRNOG00000060456,LOC100911205
ENSRNOG00000020872,LOC100911215
ENSRNOG00000058520,LOC100911216
ENSRNOG00000018476,LOC100911225
ENSRNOG00000057097,LOC100911226
ENSRNOG00000025487,LOC100911247
ENSRNOG00000001868,LOC100911248
ENSRNOG00000060168,LOC100911248
ENSRNOG00000046343,LOC100911249
ENSRNOG00000031045,LOC100911252
ENSRNOG00000061995,LOC100911253
ENSRNOG00000042112,LOC100911271
ENSRNOG00000001756,LOC100911374
ENSRNOG00000046250,LOC100911375
ENSRNOG00000018448,LOC100911402
ENSRNOG00000057077,LOC100911403
ENSRNOG00000016000,LOC100911417
